step,token_id,token_text,wall_us,n_kv_cells,rss_kb,log_prob,nll,evicted_this_step
461,439," as",144490303,10198,535464,-0.000029,0.000029,0
462,1690," many",144517059,10199,535464,-0.000053,0.000053,0
463,6864," capital",144543178,10200,535464,-0.000021,0.000021,0
464,18198," ships",144570053,10201,535464,-0.000291,0.000291,0
465,439," as",144596712,10202,535464,-0.000017,0.000017,0
466,279," the",144624271,10203,535464,-0.000012,0.000012,0
467,2326," US",144652444,10204,535464,-0.000086,0.000086,0
468,19574," Navy",144680096,10205,535464,-0.000388,0.000388,0
469,662," .",144708710,10206,535464,-0.089878,0.089878,0
470,578," The",144738905,10207,535464,-0.007472,0.007472,0
471,358," I",144769530,10208,535464,-0.006738,0.006738,0
472,41,"J",144797793,10209,535464,-0.000541,0.000541,0
473,45,"N",144829657,10210,535464,-0.001153,0.001153,0
474,364," '",144861861,10211,535464,-0.001963,0.001963,0
475,82,"s",144894035,10212,535464,-0.000014,0.000014,0
476,26155," fleet",144924422,10213,535464,-0.000256,0.000256,0
477,574," was",144951088,10214,535464,-0.000542,0.000542,0
478,6319," designed",144977792,10215,535464,-0.000351,0.000351,0
479,311," to",145004473,10216,535464,-0.000101,0.000101,0
480,387," be",145030694,10217,535464,-0.000036,0.000036,0
481,13171," capable",145056738,10218,535464,-0.000904,0.000904,0
482,315," of",145082932,10219,535464,-0.000110,0.000110,0
483,11039," fighting",145109042,10220,535464,-0.000047,0.000047,0
484,264," a",145135923,10221,535464,-0.000352,0.000352,0
485,1403," two",145162007,10222,535464,-0.000064,0.000064,0
486,12,"-",145188016,10223,535464,-0.000028,0.000028,0
487,5383,"ship",145215493,10224,535464,-0.005905,0.005905,0
488,8209," battle",145242193,10225,535464,-0.000269,0.000269,0
489,304," in",145268934,10226,535464,-0.000034,0.000034,0
490,11002," Japanese",145296580,10227,535464,-0.000102,0.000102,0
491,21160," waters",145323829,10228,535464,-0.000148,0.000148,0
492,323," and",145350274,10229,535464,-0.000080,0.000080,0
493,1053," would",145380960,10230,535440,-0.000544,0.000544,0
494,617," have",145408429,10231,535440,-0.000194,0.000194,0
495,1027," been",145436350,10232,535440,-0.000030,0.000030,0
496,279," the",145463832,10233,535440,-0.000027,0.000027,0
497,7928," largest",145490807,10234,535440,-0.000052,0.000052,0
498,26155," fleet",145518975,10235,535440,-0.000142,0.000142,0
499,3596," ever",145545839,10236,535440,-0.000121,0.000121,0
500,5918," built",145573627,10237,535440,-0.000558,0.000558,0
501,520," at",145600868,10238,535440,-0.000036,0.000036,0
502,430," that",145628692,10239,535440,-0.000092,0.000092,0
503,892," time",145656074,10240,535440,-0.000023,0.000023,0
504,662," .",145694674,10241,535440,-0.115826,0.115826,0
505,578," The",145726090,10242,535440,-0.028272,0.028272,0
506,2955," design",145757005,10243,535440,-0.002113,0.002113,0
507,315," of",145784699,10244,535440,-0.000302,0.000302,0
508,279," the",145810864,10245,535440,-0.000036,0.000036,0
509,25572," battles",145837792,10246,535464,-0.001219,0.001219,0
510,34322,"hips",145864072,10247,535464,-0.003527,0.003527,0
511,574," was",145892754,10248,535464,-0.000489,0.000489,0
512,28160," influenced",145920960,10249,535464,-0.000187,0.000187,0
513,555," by",145948344,10250,535464,-0.000075,0.000075,0
514,279," the",145975064,10251,535464,-0.000025,0.000025,0
515,11002," Japanese",146001103,10252,535464,-0.000157,0.000157,0
516,19574," Navy",146027787,10253,535464,-0.000200,0.000200,0
517,596,"'s",146053868,10254,535464,-0.000357,0.000357,0
518,12876," desire",146079936,10255,535464,-0.000235,0.000235,0
519,311," to",146106043,10256,535464,-0.000050,0.000050,0
520,10519," maintain",146132569,10257,535464,-0.000279,0.000279,0
521,264," a",146160255,10258,535464,-0.000069,0.000069,0
522,26155," fleet",146187454,10259,535464,-0.000033,0.000033,0
523,449," with",146215037,10260,535464,-0.000106,0.000106,0
524,520," at",146244857,10261,535464,-0.000182,0.000182,0
525,3325," least",146271717,10262,535464,-0.000037,0.000037,0
526,220," ",146300574,10263,535464,-0.000007,0.000007,0
527,2031,"70",146328835,10264,535464,-0.000158,0.000158,0
528,1034," %",146355866,10265,535464,-0.005511,0.005511,0
529,439," as",146382653,10266,535464,-0.000040,0.000040,0
530,1690," many",146409392,10267,535464,-0.000078,0.000078,0
531,6864," capital",146435906,10268,535464,-0.000028,0.000028,0
532,18198," ships",146464936,10269,535464,-0.000376,0.000376,0
533,439," as",146492256,10270,535464,-0.000024,0.000024,0
534,279," the",146520167,10271,535464,-0.000016,0.000016,0
535,2326," US",146548595,10272,535464,-0.000120,0.000120,0
536,19574," Navy",146576636,10273,535464,-0.000516,0.000516,0
537,662," .",146603680,10274,535464,-0.119508,0.119508,0
538,578," The",146630307,10275,535464,-0.010567,0.010567,0
539,358," I",146660932,10276,535464,-0.005380,0.005380,0
540,41,"J",146688541,10277,535464,-0.000539,0.000539,0
541,45,"N",146718994,10278,535464,-0.001374,0.001374,0
542,364," '",146746398,10279,535464,-0.001673,0.001673,0
543,82,"s",146774106,10280,535464,-0.000016,0.000016,0
544,26155," fleet",146803013,10281,535464,-0.000293,0.000293,0
545,574," was",146833870,10282,535464,-0.000502,0.000502,0
546,6319," designed",146861756,10283,535464,-0.000349,0.000349,0
547,311," to",146889595,10284,535464,-0.000096,0.000096,0
548,387," be",146916347,10285,535464,-0.000036,0.000036,0
549,13171," capable",146942916,10286,535464,-0.000864,0.000864,0
550,315," of",146970098,10287,535464,-0.000176,0.000176,0
551,11039," fighting",146997002,10288,535464,-0.000050,0.000050,0
552,264," a",147027773,10289,535464,-0.000428,0.000428,0
553,1403," two",147055875,10290,535464,-0.000074,0.000074,0
554,12,"-",147082560,10291,535464,-0.000032,0.000032,0
555,5383,"ship",147113587,10292,535464,-0.006545,0.006545,0
556,8209," battle",147145452,10293,535404,-0.000300,0.000300,0
557,304," in",147173028,10294,535404,-0.000054,0.000054,0
558,11002," Japanese",147205917,10295,535404,-0.000136,0.000136,0
559,21160," waters",147237684,10296,535404,-0.000195,0.000195,0
560,323," and",147265474,10297,535404,-0.000097,0.000097,0
561,1053," would",147293977,10298,535404,-0.000650,0.000650,0
562,617," have",147321365,10299,535404,-0.000234,0.000234,0
563,1027," been",147348845,10300,535404,-0.000041,0.000041,0
564,279," the",147376346,10301,535404,-0.000048,0.000048,0
565,7928," largest",147405061,10302,535368,-0.000071,0.000071,0
566,26155," fleet",147438830,10303,535428,-0.000181,0.000181,0
567,3596," ever",147467463,10304,535436,-0.000162,0.000162,0
568,5918," built",147502689,10305,535464,-0.000761,0.000761,0
569,520," at",147530100,10306,535464,-0.000052,0.000052,0
570,430," that",147555632,10307,535464,-0.000129,0.000129,0
571,892," time",147581199,10308,535424,-0.000029,0.000029,0
572,662," .",147607445,10309,535408,-0.145844,0.145844,0
573,578," The",147632321,10310,535408,-0.037220,0.037220,0
574,2955," design",147658377,10311,535408,-0.001632,0.001632,0
575,315," of",147684522,10312,535408,-0.000292,0.000292,0
576,279," the",147711021,10313,535408,-0.000050,0.000050,0
577,25572," battles",147737095,10314,535408,-0.000716,0.000716,0
578,34322,"hips",147763214,10315,535408,-0.003918,0.003918,0
579,574," was",147789171,10316,535408,-0.000670,0.000670,0
580,28160," influenced",147816372,10317,535408,-0.000217,0.000217,0
581,555," by",147842842,10318,535408,-0.000118,0.000118,0
582,279," the",147869250,10319,535408,-0.000032,0.000032,0
583,11002," Japanese",147895860,10320,535408,-0.000196,0.000196,0
584,19574," Navy",147923123,10321,535408,-0.000263,0.000263,0
585,596,"'s",147950009,10322,535408,-0.000390,0.000390,0
586,12876," desire",147990187,10323,535408,-0.000357,0.000357,0
587,311," to",148018034,10324,535464,-0.000087,0.000087,0
588,10519," maintain",148048687,10325,535464,-0.000345,0.000345,0
589,264," a",148075546,10326,535464,-0.000100,0.000100,0
590,26155," fleet",148102415,10327,535464,-0.000038,0.000038,0
591,449," with",148129524,10328,535464,-0.000156,0.000156,0
592,520," at",148156641,10329,535464,-0.000253,0.000253,0
593,3325," least",148184059,10330,535464,-0.000050,0.000050,0
594,220," ",148210777,10331,535464,-0.000009,0.000009,0
595,2031,"70",148237504,10332,535464,-0.000196,0.000196,0
596,1034," %",148264364,10333,535464,-0.005261,0.005261,0
597,439," as",148295327,10334,535464,-0.000060,0.000060,0
598,1690," many",148322817,10335,535464,-0.000109,0.000109,0
599,6864," capital",148350797,10336,535464,-0.000036,0.000036,0
600,18198," ships",148381948,10337,535464,-0.000462,0.000462,0
601,439," as",148409085,10338,535464,-0.000038,0.000038,0
602,279," the",148435605,10339,535464,-0.000022,0.000022,0
603,2326," US",148464013,10340,535464,-0.000171,0.000171,0
604,19574," Navy",148497540,10341,535464,-0.000833,0.000833,0
605,662," .",148524231,10342,535464,-0.181629,0.181629,0
606,578," The",148551992,10343,535464,-0.016980,0.016980,0
607,358," I",148578178,10344,535464,-0.008902,0.008902,0
608,41,"J",148604364,10345,535464,-0.000631,0.000631,0
609,45,"N",148630813,10346,535464,-0.001929,0.001929,0
610,364," '",148656873,10347,535464,-0.001917,0.001917,0
611,82,"s",148682933,10348,535464,-0.000019,0.000019,0
612,26155," fleet",148708835,10349,535464,-0.000335,0.000335,0
613,574," was",148735625,10350,535464,-0.000562,0.000562,0
614,6319," designed",148762049,10351,535464,-0.000371,0.000371,0
615,311," to",148791267,10352,535464,-0.000078,0.000078,0
616,387," be",148819706,10353,535464,-0.000047,0.000047,0
617,13171," capable",148853310,10354,535464,-0.000981,0.000981,0
618,315," of",148885633,10355,535464,-0.000204,0.000204,0
619,11039," fighting",148917286,10356,535464,-0.000067,0.000067,0
620,264," a",148947807,10357,535464,-0.000544,0.000544,0
621,1403," two",148974995,10358,535464,-0.000096,0.000096,0
622,12,"-",149001988,10359,535464,-0.000043,0.000043,0
623,5383,"ship",149029621,10360,535464,-0.006797,0.006797,0
624,8209," battle",149056327,10361,535464,-0.000398,0.000398,0
625,304," in",149083773,10362,535464,-0.000082,0.000082,0
626,11002," Japanese",149111797,10363,535464,-0.000182,0.000182,0
627,21160," waters",149138890,10364,535464,-0.000268,0.000268,0
628,323," and",149164933,10365,535464,-0.000144,0.000144,0
629,1053," would",149191216,10366,535464,-0.000806,0.000806,0
630,617," have",149217205,10367,535464,-0.000298,0.000298,0
631,1027," been",149244668,10368,535464,-0.000054,0.000054,0
632,279," the",149272012,10369,535464,-0.000084,0.000084,0
633,7928," largest",149300856,10370,535464,-0.000090,0.000090,0
634,26155," fleet",149331461,10371,535464,-0.000213,0.000213,0
635,3596," ever",149358154,10372,535464,-0.000205,0.000205,0
636,5918," built",149385340,10373,535464,-0.000904,0.000904,0
637,520," at",149416448,10374,535464,-0.000065,0.000065,0
638,430," that",149443982,10375,535464,-0.000174,0.000174,0
639,892," time",149473824,10376,535464,-0.000042,0.000042,0
640,662," .",149500793,10377,535464,-0.211719,0.211719,0
641,578," The",149527480,10378,535464,-0.042557,0.042557,0
642,2955," design",149554042,10379,535464,-0.001413,0.001413,0
643,315," of",149580277,10380,535464,-0.000499,0.000499,0
644,279," the",149606761,10381,535464,-0.000065,0.000065,0
645,25572," battles",149633398,10382,535452,-0.000677,0.000677,0
646,34322,"hips",149660363,10383,535464,-0.004149,0.004149,0
647,574," was",149688784,10384,535464,-0.000646,0.000646,0
648,28160," influenced",149725271,10385,535464,-0.000237,0.000237,0
649,555," by",149757874,10386,535412,-0.000117,0.000117,0
650,279," the",149792086,10387,535412,-0.000038,0.000038,0
651,11002," Japanese",149819850,10388,535412,-0.000252,0.000252,0
652,19574," Navy",149847625,10389,535412,-0.000297,0.000297,0
653,596,"'s",149879399,10390,535412,-0.000374,0.000374,0
654,12876," desire",149906126,10391,535412,-0.000362,0.000362,0
655,311," to",149939462,10392,535412,-0.000109,0.000109,0
656,10519," maintain",149970648,10393,535412,-0.000352,0.000352,0
657,264," a",149998109,10394,535412,-0.000109,0.000109,0
658,26155," fleet",150024455,10395,535412,-0.000043,0.000043,0
659,449," with",150050921,10396,535412,-0.000181,0.000181,0
660,520," at",150077142,10397,535412,-0.000253,0.000253,0
661,3325," least",150103297,10398,535412,-0.000056,0.000056,0
662,220," ",150129349,10399,535412,-0.000021,0.000021,0
663,2031,"70",150156065,10400,535412,-0.000215,0.000215,0
664,1034," %",150182664,10401,535412,-0.006280,0.006280,0
665,439," as",150210133,10402,535412,-0.000067,0.000067,0
666,1690," many",150237830,10403,535412,-0.000134,0.000134,0
667,6864," capital",150264754,10404,535412,-0.000043,0.000043,0
668,18198," ships",150296986,10405,535412,-0.000480,0.000480,0
669,439," as",150324185,10406,535412,-0.000048,0.000048,0
670,279," the",150356080,10407,535412,-0.000031,0.000031,0
671,2326," US",150385716,10408,535412,-0.000198,0.000198,0
672,19574," Navy",150416815,10409,535412,-0.000958,0.000958,0
673,662," .",150443923,10410,535412,-0.271676,0.271676,0
674,578," The",150469938,10411,535412,-0.019755,0.019755,0
675,358," I",150497102,10412,535412,-0.010211,0.010211,0
676,41,"J",150525040,10413,535412,-0.000720,0.000720,0
677,45,"N",150552124,10414,535412,-0.002553,0.002553,0
678,364," '",150579813,10415,535412,-0.003848,0.003848,0
679,82,"s",150606876,10416,535412,-0.000022,0.000022,0
680,26155," fleet",150633851,10417,535412,-0.000354,0.000354,0
681,574," was",150669490,10418,535412,-0.000657,0.000657,0
682,6319," designed",150701275,10419,535464,-0.000395,0.000395,0
683,311," to",150731579,10420,535464,-0.000130,0.000130,0
684,387," be",150760105,10421,535464,-0.000048,0.000048,0
685,13171," capable",150791943,10422,535464,-0.001087,0.001087,0
686,315," of",150822281,10423,535464,-0.000195,0.000195,0
687,11039," fighting",150854292,10424,535464,-0.000077,0.000077,0
688,264," a",150881373,10425,535464,-0.000620,0.000620,0
689,1403," two",150914807,10426,535464,-0.000110,0.000110,0
690,12,"-",150941303,10427,535344,-0.000055,0.000055,0
691,5383,"ship",150968068,10428,535464,-0.006963,0.006963,0
692,8209," battle",150994077,10429,535464,-0.000412,0.000412,0
693,304," in",151020194,10430,535464,-0.000106,0.000106,0
694,11002," Japanese",151046114,10431,535464,-0.000210,0.000210,0
695,21160," waters",151072502,10432,535464,-0.000294,0.000294,0
696,323," and",151098995,10433,535464,-0.000144,0.000144,0
697,1053," would",151125326,10434,535464,-0.000851,0.000851,0
698,617," have",151153209,10435,535464,-0.000322,0.000322,0
699,1027," been",151180473,10436,535464,-0.000063,0.000063,0
700,279," the",151208081,10437,535464,-0.000105,0.000105,0
701,7928," largest",151239464,10438,535464,-0.000098,0.000098,0
702,26155," fleet",151267158,10439,535464,-0.000218,0.000218,0
703,3596," ever",151297994,10440,535464,-0.000238,0.000238,0
704,5918," built",151325540,10441,535464,-0.001032,0.001032,0
705,520," at",151358135,10442,535444,-0.000084,0.000084,0
706,430," that",151385393,10443,535444,-0.000218,0.000218,0
707,892," time",151412045,10444,535444,-0.000054,0.000054,0
708,662," .",151441000,10445,535444,-0.261452,0.261452,0
709,578," The",151471517,10446,535444,-0.048119,0.048119,0
710,2955," design",151498134,10447,535444,-0.000726,0.000726,0
711,315," of",151524880,10448,535444,-0.000542,0.000542,0
712,279," the",151552733,10449,535444,-0.000071,0.000071,0
713,25572," battles",151579682,10450,535444,-0.000618,0.000618,0
714,34322,"hips",151607705,10451,535444,-0.003553,0.003553,0
715,574," was",151635417,10452,535444,-0.000683,0.000683,0
716,28160," influenced",151663513,10453,535444,-0.000255,0.000255,0
717,555," by",151691725,10454,535444,-0.000133,0.000133,0
718,279," the",151718394,10455,535444,-0.000040,0.000040,0
719,11002," Japanese",151745717,10456,535444,-0.000280,0.000280,0
720,19574," Navy",151777687,10457,535444,-0.000300,0.000300,0
721,596,"'s",151806042,10458,535444,-0.000449,0.000449,0
722,12876," desire",151833547,10459,535444,-0.000413,0.000413,0
723,311," to",151860659,10460,535444,-0.000128,0.000128,0
724,10519," maintain",151887460,10461,535444,-0.000438,0.000438,0
725,264," a",151913706,10462,535444,-0.000115,0.000115,0
726,26155," fleet",151941366,10463,535444,-0.000043,0.000043,0
727,449," with",151968187,10464,535444,-0.000178,0.000178,0
728,520," at",151994300,10465,535444,-0.000281,0.000281,0
729,3325," least",152020399,10466,535444,-0.000062,0.000062,0
730,220," ",152046609,10467,535444,-0.000023,0.000023,0
731,2031,"70",152073919,10468,535444,-0.000230,0.000230,0
732,1034," %",152101187,10469,535444,-0.006325,0.006325,0
733,439," as",152128056,10470,535444,-0.000072,0.000072,0
734,1690," many",152157951,10471,535444,-0.000145,0.000145,0
735,6864," capital",152185174,10472,535444,-0.000049,0.000049,0
736,18198," ships",152221669,10473,535444,-0.000556,0.000556,0
737,439," as",152254555,10474,535444,-0.000060,0.000060,0
738,279," the",152284929,10475,535444,-0.000032,0.000032,0
739,2326," US",152318002,10476,535444,-0.000237,0.000237,0
740,19574," Navy",152351557,10477,535428,-0.001278,0.001278,0
741,662," .",152379500,10478,535428,-0.290987,0.290987,0
742,578," The",152408351,10479,535444,-0.019089,0.019089,0
743,358," I",152435464,10480,535444,-0.008137,0.008137,0
744,41,"J",152473765,10481,535444,-0.000609,0.000609,0
745,45,"N",152501967,10482,535444,-0.002484,0.002484,0
746,364," '",152534047,10483,535444,-0.003202,0.003202,0
747,82,"s",152562252,10484,535444,-0.000022,0.000022,0
748,26155," fleet",152589216,10485,535444,-0.000335,0.000335,0
749,574," was",152616375,10486,535444,-0.000620,0.000620,0
750,6319," designed",152643248,10487,535444,-0.000408,0.000408,0
751,311," to",152669888,10488,535444,-0.000119,0.000119,0
752,387," be",152698213,10489,535444,-0.000058,0.000058,0
